transaction_id,customer_id,merchant_id,timestamp,amount,currency,payment_method,device_id,ip_id,country,city,transaction_status,failure_reason,is_chargeback,is_refund,label,account_age_days,avg_transaction_amount,transaction_frequency_per_week,historical_chargebacks,historical_refunds,home_city,home_country,device_customer_count,device_transaction_count,device_first_seen,ip_customer_count,ip_transaction_count,historical_fraud_rate,merchant_avg_txn_value,amount_dev_ratio,amount_zscore_merchant,is_foreign_country,device_is_new,device_shared_flag,ip_shared_flag,prev_txn_time,seconds_since_prev_txn,velocity_5min,velocity_1hr,is_failed,failed_txn_count_24h
TXN_5ae7330413,CUST_00062,MER_0022,2025-08-29 16:01:39.000000,918.4,INR,netbanking,DEV_ff22a8c892,IP_a1c8b66218,IN,Hyderabad,success,,0,0,0,898,1056.02,6.9,0,0,Hyderabad,IN,1,14,2025-01-27 22:04:38.000000,1,14,0.0291,299.79,0.8696804984754076,2.0634777677707725,0,0,0,0,2025-07-30 12:43:15.000000,2603904.0,1,1,0,0
TXN_6094d077bb,CUST_00062,MER_0037,2025-09-27 03:53:11.000000,1201.88,INR,netbanking,DEV_ff22a8c892,IP_a1c8b66218,IN,Hyderabad,success,,0,0,0,898,1056.02,6.9,0,0,Hyderabad,IN,1,14,2025-01-27 22:04:38.000000,1,14,0.0195,552.51,1.1381223840457568,1.175309044180196,0,0,0,0,2025-08-29 16:01:39.000000,2461892.0,1,1,0,0
TXN_345dc2c9fa,CUST_00063,MER_0005,2025-01-10 03:08:26.000000,637.14,INR,wallet,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0292,1054.12,1.1817490494296579,-0.39557166167039803,0,1,0,0,,999999.0,1,1,0,0
TXN_75d2aba943,CUST_00063,MER_0024,2025-02-12 07:40:42.000000,571.38,INR,upi,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0045,1035.96,1.0597792822034684,-0.4484536082474227,0,0,0,0,2025-01-10 03:08:26.000000,2867536.0,1,1,0,0
TXN_b4a294ec29,CUST_00063,MER_0019,2025-03-22 06:17:06.000000,521.97,INR,card,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0275,352.61,0.9681350273578783,0.4803040186041236,0,0,0,0,2025-02-12 07:40:42.000000,3278184.0,1,1,0,0
TXN_a408160a9f,CUST_00063,MER_0001,2025-03-23 05:48:04.000000,771.26,INR,upi,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0188,612.19,1.4305109895205417,0.25983763210767885,0,0,0,0,2025-03-22 06:17:06.000000,84658.0,1,1,0,0
TXN_7d416497b3,CUST_00063,MER_0017,2025-03-29 16:45:43.000000,519.75,INR,netbanking,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0143,558.35,0.9640174348511547,-0.0691322647085162,0,0,0,0,2025-03-23 05:48:04.000000,557859.0,1,1,0,0
TXN_2f494f56f1,CUST_00063,MER_0013,2025-04-04 08:08:23.000000,405.59,INR,netbanking,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,failed,bank_decline,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0164,580.87,0.7522767318927942,-0.3017542651539932,0,0,0,0,2025-03-29 16:45:43.000000,487360.0,1,1,1,1
TXN_4daa09e564,CUST_00063,MER_0024,2025-04-18 20:22:27.000000,365.04,INR,upi,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0045,1035.96,0.6770657516461097,-0.6476311826711456,0,0,0,0,2025-04-04 08:08:23.000000,1253644.0,1,1,0,0
TXN_eef9df74eb,CUST_00063,MER_0000,2025-04-23 01:52:33.000000,511.01,INR,wallet,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0225,896.08,0.9478067328201799,-0.42972725649495586,0,0,0,0,2025-04-18 20:22:27.000000,365406.0,1,1,0,0
TXN_833ca3c12a,CUST_00063,MER_0009,2025-05-04 05:04:34.000000,582.46,INR,netbanking,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0102,211.04,1.0803301493090978,1.7599507202426083,0,0,0,0,2025-04-23 01:52:33.000000,961921.0,1,1,0,0
TXN_f52bba985a,CUST_00063,MER_0002,2025-05-19 22:12:56.000000,556.9,INR,wallet,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0036,577.96,1.0329221923397942,-0.03643850785521499,0,0,0,0,2025-05-04 05:04:34.000000,1357702.0,1,1,0,0
TXN_7d459414eb,CUST_00063,MER_0008,2025-06-07 22:04:37.000000,290.44,INR,card,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0141,769.07,0.5386998052490031,-0.6223490709558298,0,0,0,0,2025-05-19 22:12:56.000000,1641101.0,1,1,0,0
TXN_976d464f28,CUST_00063,MER_0030,2025-06-10 19:58:03.000000,490.2,INR,upi,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0041,807.91,0.9092089399981452,-0.39324924805980865,0,0,0,0,2025-06-07 22:04:37.000000,251606.0,1,1,0,0
TXN_9cb867c456,CUST_00063,MER_0012,2025-06-19 13:13:02.000000,626.57,INR,card,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0076,1602.61,1.1621441157377355,-0.6090315173373434,0,0,0,0,2025-06-10 19:58:03.000000,753299.0,1,1,0,0
TXN_5ac04f52ac,CUST_00063,MER_0005,2025-07-13 00:29:53.000000,518.93,INR,netbanking,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0292,1054.12,0.962496522303626,-0.5077125943915304,0,0,0,0,2025-06-19 13:13:02.000000,2027811.0,1,1,0,0
TXN_1edfe6ef8a,CUST_00063,MER_0005,2025-07-13 05:30:28.000000,412.64,INR,upi,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0292,1054.12,0.7653528702587407,-0.6085455166394718,0,0,0,0,2025-07-13 00:29:53.000000,18035.0,1,1,0,0
TXN_7c105b8ad3,CUST_00063,MER_0014,2025-07-14 02:52:29.000000,694.16,INR,card,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.019,479.8,1.2875081146248726,0.4467694872863692,0,0,0,0,2025-07-13 05:30:28.000000,76921.0,1,1,0,0
TXN_477beb52f7,CUST_00063,MER_0017,2025-07-19 13:23:48.000000,559.77,INR,upi,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0143,558.35,1.038245386256144,0.002543207665442749,0,0,0,0,2025-07-14 02:52:29.000000,469879.0,1,1,0,0
TXN_4627dd6db1,CUST_00063,MER_0020,2025-08-18 01:48:22.000000,586.26,INR,card,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0107,1089.56,1.0873782806269128,-0.461929586255002,0,0,0,0,2025-07-19 13:23:48.000000,2550274.0,1,1,0,0
TXN_aed065bf59,CUST_00063,MER_0018,2025-09-25 13:43:48.000000,703.24,INR,wallet,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.003,659.78,1.3043494389316517,0.06587044166237237,0,0,0,0,2025-08-18 01:48:22.000000,3326126.0,1,1,0,0
TXN_d53a1cd520,CUST_00063,MER_0022,2025-10-18 14:54:24.000000,698.5,INR,wallet,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0291,299.79,1.295557822498377,1.3299643083491777,0,0,0,0,2025-09-25 13:43:48.000000,1991436.0,1,1,0,0
TXN_33a6ef7fa2,CUST_00063,MER_0003,2025-10-19 01:17:34.000000,279.38,INR,wallet,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0263,577.97,0.5181860335713624,-0.5166185096112256,0,0,0,0,2025-10-18 14:54:24.000000,37390.0,1,1,0,0
TXN_44c28fb653,CUST_00063,MER_0029,2025-10-21 11:02:52.000000,371.03,INR,upi,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0172,1254.23,0.6881758323286654,-0.704177064812674,0,0,0,0,2025-10-19 01:17:34.000000,207918.0,1,1,0,0
TXN_8e1e63be54,CUST_00063,MER_0033,2025-10-30 19:21:09.000000,490.72,INR,upi,DEV_7e85a9c59b,IP_1d4f2d21ae,IN,Ahmedabad,success,,0,0,0,248,539.15,1.34,0,0,Ahmedabad,IN,1,23,2025-01-10 03:08:26.000000,1,23,0.0248,960.07,0.9101734211258463,-0.48887060318518444,0,0,0,0,2025-10-21 11:02:52.000000,807497.0,1,1,0,0
TXN_8d64d9f16b,CUST_00064,MER_0039,2025-01-05 16:58:59.000000,552.9,INR,card,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,1,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0111,595.03,0.9643156132272916,-0.07080315278221266,0,1,0,0,,999999.0,1,1,0,0
TXN_62a7f0e6aa,CUST_00064,MER_0023,2025-01-08 04:20:40.000000,311.28,INR,wallet,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0237,748.53,0.5429049811636667,-0.5841449240511403,0,0,0,0,2025-01-05 16:58:59.000000,213701.0,1,1,0,0
TXN_745b9b3f6f,CUST_00064,MER_0021,2025-01-31 09:48:20.000000,480.89,INR,netbanking,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0166,319.74,0.838722617552672,0.5040032526427721,0,0,0,0,2025-01-08 04:20:40.000000,2006860.0,1,1,0,0
TXN_d6d47ae846,CUST_00064,MER_0004,2025-02-17 13:26:49.000000,864.94,INR,netbanking,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0026,1715.62,1.5085461141342265,-0.49584406803371367,0,0,0,0,2025-01-31 09:48:20.000000,1481909.0,1,1,0,0
TXN_bb40863556,CUST_00064,MER_0020,2025-03-13 20:25:52.000000,864.94,INR,netbanking,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0107,1089.56,1.5085461141342265,-0.20615661367891616,0,0,0,0,2025-02-17 13:26:49.000000,2098743.0,1,1,0,0
TXN_d67cda5d11,CUST_00064,MER_0018,2025-03-26 09:36:21.000000,552.07,INR,netbanking,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.003,659.78,0.9628680061392494,-0.16325138682591156,0,0,0,0,2025-03-13 20:25:52.000000,1084229.0,1,1,0,0
TXN_20624c5e13,CUST_00064,MER_0019,2025-05-10 14:12:45.000000,730.0,INR,card,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0275,352.61,1.2731965955071858,1.070275942259153,0,0,0,0,2025-03-26 09:36:21.000000,3904584.0,1,1,0,0
TXN_f0026336d0,CUST_00064,MER_0039,2025-06-16 06:48:48.000000,664.81,INR,wallet,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0111,595.03,1.1594983954234686,0.117271398080769,0,0,0,0,2025-05-10 14:12:45.000000,3170163.0,1,1,0,0
TXN_7a92835cc9,CUST_00064,MER_0034,2025-06-23 11:17:47.000000,492.05,INR,upi,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0236,1234.72,0.8581868285196037,-0.6014885966048983,0,0,0,0,2025-06-16 06:48:48.000000,620939.0,1,1,0,0
TXN_e20cdc1150,CUST_00064,MER_0027,2025-08-07 18:50:15.000000,773.75,INR,card,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0096,555.21,1.3495011859913493,0.39361682966805345,0,0,0,0,2025-06-23 11:17:47.000000,3915148.0,1,1,0,0
TXN_d05cd4eff4,CUST_00064,MER_0034,2025-08-24 07:55:16.000000,504.51,INR,upi,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,1,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0236,1234.72,0.8799183758894935,-0.5913972398600492,0,0,0,0,2025-08-07 18:50:15.000000,1429501.0,1,1,0,0
TXN_582fa802a1,CUST_00064,MER_0032,2025-08-27 17:32:09.000000,553.28,INR,netbanking,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0022,443.12,0.9649783730989255,0.24860083047481488,0,0,0,0,2025-08-24 07:55:16.000000,293813.0,1,1,0,0
TXN_e1a75e9ee8,CUST_00064,MER_0003,2025-08-30 03:33:48.000000,502.35,INR,netbanking,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0263,577.97,0.8761511092507326,-0.1308372406872329,0,0,0,0,2025-08-27 17:32:09.000000,208899.0,1,1,0,0
TXN_1f202fa228,CUST_00064,MER_0021,2025-10-21 18:39:20.000000,661.11,INR,wallet,DEV_123a49e961,IP_0a5102542f,IN,Chennai,success,,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0166,319.74,1.153045207199665,1.0676487145805966,0,0,0,0,2025-08-30 03:33:48.000000,4547132.0,1,1,0,0
TXN_87e9f9bbcd,CUST_00064,MER_0033,2025-10-29 11:00:08.000000,641.95,INR,wallet,DEV_123a49e961,IP_0a5102542f,IN,Chennai,failed,bank_decline,0,0,0,461,573.36,10.57,0,2,Chennai,IN,1,15,2025-01-05 16:58:59.000000,1,15,0.0248,960.07,1.119628156829915,-0.3313508390013228,0,0,0,0,2025-10-21 18:39:20.000000,663648.0,1,1,1,1
TXN_273d06e565,CUST_00065,MER_0037,2025-01-07 11:47:17.000000,1746.56,INR,upi,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0195,552.51,0.9753231886081251,2.16113735498,0,1,0,0,,999999.0,1,1,0,0
TXN_5339325fbb,CUST_00065,MER_0028,2025-03-10 01:23:13.000000,1829.12,INR,card,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0099,504.52,1.0214267764902973,2.6254657892650437,0,0,0,0,2025-01-07 11:47:17.000000,5319356.0,1,1,0,0
TXN_e6b17e6b6a,CUST_00065,MER_0028,2025-03-13 06:33:30.000000,2035.81,INR,wallet,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0099,504.52,1.1368476895155661,3.035142313486086,0,0,0,0,2025-03-10 01:23:13.000000,277817.0,1,1,0,0
TXN_c652bc728f,CUST_00065,MER_0017,2025-03-14 20:50:46.000000,1278.04,INR,card,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0143,558.35,0.713689794778724,1.2889585385510878,0,0,0,0,2025-03-13 06:33:30.000000,137836.0,1,1,0,0
TXN_d64ca4b7a6,CUST_00065,MER_0016,2025-04-05 20:51:26.000000,1568.09,INR,upi,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0212,463.88,0.8756610358788217,2.380378546175735,0,0,0,0,2025-03-14 20:50:46.000000,1900840.0,1,1,0,0
TXN_1e6e43acd0,CUST_00065,MER_0019,2025-05-29 16:30:40.000000,1895.4,INR,upi,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0275,352.61,1.0584392014519057,4.375343864326026,0,0,0,0,2025-04-05 20:51:26.000000,4649954.0,1,1,0,0
TXN_38167fd88a,CUST_00065,MER_0023,2025-05-31 09:41:59.000000,1791.02,INR,wallet,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0237,748.53,1.0001507748150216,1.3927163907926203,0,0,0,0,2025-05-29 16:30:40.000000,148279.0,1,1,0,0
TXN_34d383dfc7,CUST_00065,MER_0005,2025-07-10 02:47:29.000000,1430.4,INR,card,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0292,1054.12,0.7987714644701941,0.3569612567829092,0,0,0,0,2025-05-31 09:41:59.000000,3431130.0,1,1,0,0
TXN_a69e21c21e,CUST_00065,MER_0007,2025-08-25 06:47:18.000000,2150.78,INR,wallet,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0071,921.07,1.2010498394527434,1.33508853833042,0,0,0,0,2025-07-10 02:47:29.000000,3988789.0,1,1,0,0
TXN_13bcf973b2,CUST_00065,MER_0005,2025-09-10 14:57:35.000000,537.06,INR,netbanking,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0292,1054.12,0.2999078598352645,-0.49051341403255794,0,0,0,0,2025-08-25 06:47:18.000000,1411817.0,1,1,0,0
TXN_de9283fef2,CUST_00065,MER_0007,2025-10-07 19:36:48.000000,1192.91,INR,netbanking,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0071,921.07,0.6661510540276421,0.29513500602560067,0,0,0,0,2025-09-10 14:57:35.000000,2349553.0,1,1,0,0
TXN_d3651c7589,CUST_00065,MER_0025,2025-10-25 01:36:06.000000,1633.08,INR,card,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0075,737.17,0.9119530922797711,1.2153370321635444,0,0,0,0,2025-10-07 19:36:48.000000,1490358.0,1,1,0,0
TXN_03a23fbd03,CUST_00065,MER_0030,2025-10-30 16:47:59.000000,1836.98,INR,upi,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0,693,1790.75,0.27,0,0,Delhi,IN,1,13,2025-01-07 11:47:17.000000,1,13,0.0041,807.91,1.0258159988831494,1.2737433625032495,0,0,0,0,2025-10-25 01:36:06.000000,486713.0,1,1,0,0
TXN_b27625a4f6,CUST_00066,MER_0007,2025-01-05 01:50:46.000000,423.3,INR,netbanking,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,0,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.0071,921.07,0.7539406892866684,-0.5404258091133138,0,1,0,0,,999999.0,1,1,0,0
TXN_8e353788b9,CUST_00066,MER_0010,2025-04-27 21:31:41.000000,493.98,INR,netbanking,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,0,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.0102,362.24,0.8798290141597649,0.36368153710247353,0,0,0,0,2025-01-05 01:50:46.000000,9747655.0,1,1,0,0
TXN_bdc236fbdf,CUST_00066,MER_0014,2025-04-29 02:00:09.000000,677.42,INR,netbanking,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,0,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.019,479.8,1.206554457209012,0.4118799499791579,0,0,0,0,2025-04-27 21:31:41.000000,102508.0,1,1,0,0
TXN_9fdf062d7b,CUST_00066,MER_0013,2025-05-01 19:28:53.000000,302.0,INR,upi,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,0,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.0164,580.87,0.5378929557396027,-0.4800902095133162,0,0,0,0,2025-04-29 02:00:09.000000,235724.0,1,1,0,0
TXN_4753eb86b7,CUST_00066,MER_0002,2025-06-18 15:38:00.000000,688.74,INR,upi,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,1,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.0036,577.96,1.2267165375367353,0.19167416430202777,0,0,0,0,2025-05-01 19:28:53.000000,4133347.0,1,1,0,0
TXN_c1801359c0,CUST_00066,MER_0031,2025-07-08 07:12:06.000000,426.25,INR,netbanking,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,0,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.0296,527.92,0.759194941668893,-0.19258599787846636,0,0,0,0,2025-06-18 15:38:00.000000,1697646.0,1,1,0,0
TXN_d2c4849a6a,CUST_00066,MER_0032,2025-09-10 18:14:18.000000,457.59,INR,upi,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,0,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.0022,443.12,0.8150146940956451,0.032654811337786534,0,0,0,0,2025-07-08 07:12:06.000000,5569332.0,1,1,0,0
TXN_bd4756e106,CUST_00066,MER_0011,2025-09-13 19:48:12.000000,696.59,INR,netbanking,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,0,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.0123,803.16,1.24069819218096,-0.13268838089546284,0,0,0,0,2025-09-10 18:14:18.000000,264834.0,1,1,0,0
TXN_627568b243,CUST_00066,MER_0000,2025-09-24 03:09:01.000000,394.73,INR,netbanking,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,0,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.0225,896.08,0.7030545907917001,-0.5594924560307115,0,0,0,0,2025-09-13 19:48:12.000000,890449.0,1,1,0,0
TXN_70fe454516,CUST_00066,MER_0029,2025-10-04 06:26:48.000000,628.29,INR,wallet,DEV_79a8364055,IP_b3001171d1,IN,Mumbai,success,,0,0,0,1205,561.45,1.73,0,1,Mumbai,IN,1,10,2025-01-05 01:50:46.000000,1,10,0.0172,1254.23,1.119048891263692,-0.4990631702319352,0,0,0,0,2025-09-24 03:09:01.000000,875867.0,1,1,0,0
TXN_80d74e93cb,CUST_00067,MER_0016,2025-02-25 10:09:10.000000,204.84,INR,wallet,DEV_e777632e20,IP_2999063dfb,IN,Chennai,success,,0,0,0,1206,153.18,3.61,0,0,Chennai,IN,1,11,2025-02-25 10:09:10.000000,1,11,0.0212,463.88,1.337250293772033,-0.5584202811071828,0,1,0,0,,999999.0,1,1,0,0
TXN_5d360b45a3,CUST_00067,MER_0017,2025-03-27 18:31:15.000000,178.42,INR,upi,DEV_e777632e20,IP_2999063dfb,IN,Chennai,success,,0,0,0,1206,153.18,3.61,0,0,Chennai,IN,1,11,2025-02-25 10:09:10.000000,1,11,0.0143,558.35,1.164773469121295,-0.6804513298110505,0,0,0,0,2025-02-25 10:09:10.000000,2622125.0,1,1,0,0
TXN_9af308eaa3,CUST_00067,MER_0010,2025-03-28 10:30:28.000000,234.28,INR,wallet,DEV_e777632e20,IP_2999063dfb,IN,Chennai,success,,0,0,0,1206,153.18,3.61,0,0,Chennai,IN,1,11,2025-02-25 10:09:10.000000,1,11,0.0102,362.24,1.529442485964225,-0.3532464664310954,0,0,0,0,2025-03-27 18:31:15.000000,57553.0,1,1,0,0
TXN_c2bc337487,CUST_00067,MER_0013,2025-04-29 04:00:45.000000,150.79,INR,card,DEV_e777632e20,IP_2999063dfb,IN,Chennai,success,,0,0,0,1206,153.18,3.61,0,0,Chennai,IN,1,11,2025-02-25 10:09:10.000000,1,11,0.0164,580.87,0.9843974409191799,-0.7404066314321621,0,0,0,0,2025-03-28 10:30:28.000000,2741417.0,1,1,0,0
