transaction_id,customer_id,merchant_id,timestamp,amount,currency,payment_method,device_id,ip_id,country,city,transaction_status,failure_reason,is_chargeback,is_refund,label
TXN_f1f8c8fb82,CUST_07723,MER_0026,2025-08-25 02:53:55,684.28,INR,upi,DEV_0c7ce4b948,IP_c131ebdbf5,IN,Kolkata,success,,0,0,0
TXN_1ca33fad4a,CUST_05231,MER_0005,2025-08-25 03:09:49,1488.03,INR,netbanking,DEV_0b97a879dc,IP_a2d0b38eff,IN,Kolkata,success,,0,0,0
TXN_0151facc9f,CUST_06836,MER_0035,2025-08-25 03:12:50,20.0,INR,card,DEV_6fa7bee4f8,IP_7f502fa041,IN,Bangalore,success,,0,0,0
TXN_61cad4c1a1,CUST_05169,MER_0006,2025-08-25 03:18:57,96.15,INR,wallet,DEV_cd63d9f463,IP_35985a3fb5,IN,Pune,success,,0,0,0
TXN_29093d3bdf,CUST_01066,MER_0004,2025-08-25 03:20:13,1339.81,INR,card,DEV_238c181b1e,IP_f95de1bbf4,IN,Ahmedabad,success,,0,0,0
TXN_5b1a3105ac,CUST_00141,MER_0033,2025-08-25 03:21:36,314.38,INR,wallet,DEV_bbdca0bfab,IP_d5a4d339b8,IN,Pune,success,,0,0,0
TXN_2710735abc,CUST_04747,MER_0027,2025-08-25 03:28:40,339.94,INR,card,DEV_2d6427afcc,IP_4e7d5bbfc4,IN,Pune,success,,0,0,0
TXN_17a952e299,CUST_05118,MER_0007,2025-08-25 03:37:02,411.7,INR,netbanking,DEV_373538f22e,IP_f2b7a24b1b,IN,Bangalore,success,,0,0,0
TXN_3622b813cb,CUST_03761,MER_0010,2025-08-25 03:40:56,1642.66,INR,card,DEV_64553c25af,IP_f3b2403da7,IN,Hyderabad,success,,0,0,0
TXN_9c03865a46,CUST_02231,MER_0037,2025-08-25 03:42:38,539.18,INR,upi,DEV_78ab81911d,IP_962a6212d8,IN,Mumbai,success,,0,0,0
TXN_f474ebaee5,CUST_04713,MER_0002,2025-08-25 03:44:32,386.84,INR,card,DEV_54a69cbb0e,IP_6a6e9cb5ee,IN,Delhi,success,,0,0,0
TXN_39a4751ac3,CUST_06601,MER_0031,2025-08-25 03:47:19,1267.52,INR,card,DEV_be75c2fe7c,IP_8994409d4f,IN,Kolkata,success,,0,0,0
TXN_69d3040059,CUST_00373,MER_0020,2025-08-25 03:51:10,263.86,INR,netbanking,DEV_7e44e33ea9,IP_6e80aaec9c,IN,Chennai,success,,0,0,0
TXN_23dab280bf,CUST_00824,MER_0020,2025-08-25 03:55:43,342.19,INR,wallet,DEV_b58a7a7628,IP_f3fd947574,IN,Hyderabad,success,,0,0,0
TXN_5255fabda0,CUST_04440,MER_0031,2025-08-25 03:56:49,59.47,INR,netbanking,DEV_8956ebd575,IP_22fa74cba1,IN,Mumbai,success,,0,0,0
TXN_c9571706de,CUST_02952,MER_0038,2025-08-25 03:59:47,1286.86,INR,netbanking,DEV_e162d8d835,IP_bdf297d8c1,IN,Pune,success,,0,0,0
TXN_c4d46e51e0,CUST_00923,MER_0023,2025-08-25 04:01:44,1457.92,INR,upi,DEV_fc1fe64006,IP_98386b8ade,IN,Ahmedabad,success,,0,0,0
TXN_7676c029fa,CUST_06833,MER_0011,2025-08-25 04:04:20,552.66,INR,card,DEV_65c772acc5,IP_c80af233ab,IN,Delhi,success,,0,0,0
TXN_c4cf102103,CUST_06694,MER_0034,2025-08-25 04:04:48,288.5,INR,wallet,DEV_67786eb3b9,IP_a496cef73a,IN,Chennai,success,,0,0,0
TXN_c994d05d96,CUST_05942,MER_0022,2025-08-25 04:08:16,827.16,INR,card,DEV_ff3787ccd9,IP_1a832411c1,IN,Kolkata,success,,0,0,0
TXN_9b61493bce,CUST_02915,MER_0028,2025-08-25 04:21:28,543.72,INR,netbanking,DEV_75580d1a5a,IP_8e2f92bde9,IN,Chennai,success,,0,0,0
TXN_253481e1b5,CUST_05178,MER_0025,2025-08-25 04:22:03,666.9,INR,card,DEV_5197d3d556,IP_ddcebda2a5,IN,Bangalore,success,,0,0,0
TXN_175b3556ed,CUST_07906,MER_0030,2025-08-25 04:31:39,301.13,INR,netbanking,DEV_1bad98306b,IP_0e14042bbd,IN,Ahmedabad,success,,0,0,0
TXN_0c5e735fa4,CUST_05161,MER_0032,2025-08-25 04:32:25,598.0,INR,upi,DEV_8ab62cd199,IP_53b5a45350,IN,Delhi,success,,0,0,0
TXN_3c000c5256,CUST_06038,MER_0034,2025-08-25 04:38:29,184.6,INR,upi,DEV_cd1e686924,IP_b293583641,IN,Kolkata,success,,0,0,0
TXN_9d927be758,CUST_05416,MER_0019,2025-08-25 04:39:25,501.11,INR,upi,DEV_2d0f747333,IP_efd44ec64a,IN,Ahmedabad,success,,0,0,0
TXN_0c8dae83d2,CUST_03463,MER_0016,2025-08-25 04:44:00,469.88,INR,wallet,DEV_d24859d6e3,IP_4538f261d9,IN,Delhi,success,,0,0,0
TXN_96c2b6010b,CUST_04349,MER_0007,2025-08-25 04:46:16,331.2,INR,netbanking,DEV_756c139926,IP_3addf5c113,IN,Mumbai,success,,0,0,0
TXN_745dea9f9d,CUST_01075,MER_0019,2025-08-25 04:54:38,673.08,INR,wallet,DEV_1dc1e84211,IP_9ad989a66c,IN,Chennai,success,,0,0,0
TXN_0d780e9539,CUST_06609,MER_0017,2025-08-25 05:15:13,394.29,INR,upi,DEV_2fb93d4361,IP_8c918cee81,IN,Hyderabad,success,,0,0,0
TXN_7ba903212b,CUST_01598,MER_0013,2025-08-25 05:19:55,956.44,INR,card,DEV_3a15ca1b74,IP_8c30f7d13e,IN,Chennai,success,,0,0,0
TXN_979d6cb42a,CUST_04170,MER_0012,2025-08-25 05:25:05,1129.74,INR,netbanking,DEV_5e545bc47e,IP_c76897bfcf,IN,Delhi,success,,0,0,0
TXN_d4ed0b8d61,CUST_06083,MER_0027,2025-08-25 05:26:50,1386.22,INR,card,DEV_5abb28525d,IP_e3799d7a2a,IN,Mumbai,success,,0,0,0
TXN_eeb106c727,CUST_06590,MER_0022,2025-08-25 05:26:56,370.48,INR,wallet,DEV_3d9cf47f94,IP_355562fe02,IN,Kolkata,success,,0,0,0
TXN_b270b15fe7,CUST_00365,MER_0005,2025-08-25 05:32:03,109.43,INR,card,DEV_1ee6fe4461,IP_d156831682,IN,Pune,success,,0,0,0
TXN_20e14c68ff,CUST_04209,MER_0018,2025-08-25 05:37:08,750.47,INR,card,DEV_9acd191a14,IP_c2ff9bf132,IN,Delhi,failed,bank_decline,0,0,0
TXN_f8c3a7cf83,CUST_03871,MER_0007,2025-08-25 05:38:33,1181.61,INR,netbanking,DEV_950a3720f4,IP_a26e01b513,IN,Mumbai,success,,0,0,0
TXN_daa9d9af97,CUST_00577,MER_0025,2025-08-25 05:43:15,470.56,INR,wallet,DEV_291444676c,IP_c4c2cbb8b1,IN,Hyderabad,success,,0,0,0
TXN_ceae51f765,CUST_02740,MER_0039,2025-08-25 05:51:19,405.11,INR,netbanking,DEV_402d23f511,IP_943f3bda95,IN,Hyderabad,success,,0,0,0
TXN_d27b230c7c,CUST_05754,MER_0020,2025-08-25 05:52:58,240.5,INR,card,DEV_ce57724007,IP_d7a6c896d1,IN,Hyderabad,success,,0,0,0
TXN_8c273c4f78,CUST_03567,MER_0001,2025-08-25 05:58:58,618.83,INR,netbanking,DEV_e147c8a9dd,IP_9d5a6de595,IN,Ahmedabad,success,,0,0,0
TXN_b10b450f36,CUST_07285,MER_0015,2025-08-25 06:03:00,418.3,INR,wallet,DEV_cf3b14386c,IP_517f018388,IN,Mumbai,success,,0,0,0
TXN_3617a61897,CUST_00060,MER_0037,2025-08-25 06:09:11,78.9,INR,netbanking,DEV_07306ec576,IP_694e8ec52c,IN,Chennai,success,,0,0,0
TXN_29478aaa4a,CUST_07040,MER_0035,2025-08-25 06:14:43,100.29,INR,netbanking,DEV_56b9725807,IP_9abad89f37,IN,Chennai,success,,0,0,0
TXN_28d9fb411a,CUST_07588,MER_0011,2025-08-25 06:16:14,837.95,INR,card,DEV_2bd36b83bc,IP_a4f00d2ac2,IN,Ahmedabad,success,,0,0,0
TXN_34637e3515,CUST_06331,MER_0000,2025-08-25 06:21:28,287.48,INR,upi,DEV_79f30eef2f,IP_6711e4d510,IN,Delhi,success,,0,0,0
TXN_d6a023bd22,CUST_04802,MER_0027,2025-08-25 06:23:26,453.38,INR,wallet,DEV_d0c025833a,IP_24b2eb5c2b,IN,Chennai,success,,0,0,0
TXN_9e7333fedc,CUST_06863,MER_0009,2025-08-25 06:25:15,578.73,INR,card,DEV_ee1156b86a,IP_afd880470c,IN,Kolkata,success,,0,0,0
TXN_8c23eb8faf,CUST_06279,MER_0005,2025-08-25 06:30:51,366.65,INR,upi,DEV_bc4f2f81f6,IP_7f46625af4,IN,Hyderabad,success,,0,0,0
TXN_d39e564718,CUST_07014,MER_0024,2025-08-25 06:34:43,675.5,INR,card,DEV_f996158085,IP_fcbfefaac0,IN,Pune,success,,0,0,0
TXN_4c349594f1,CUST_02112,MER_0009,2025-08-25 06:35:33,580.89,INR,netbanking,DEV_1bda488f16,IP_b8745a2722,IN,Mumbai,success,,0,0,0
TXN_10e7a53365,CUST_03072,MER_0006,2025-08-25 06:37:29,587.8,INR,wallet,DEV_c202e1e1db,IP_d3e1896aff,IN,Chennai,success,,0,0,0
TXN_634d21e628,CUST_02565,MER_0023,2025-08-25 06:39:39,473.77,INR,upi,DEV_da48339f49,IP_d46b4e94f8,IN,Bangalore,success,,0,0,0
TXN_3337eccb47,CUST_05661,MER_0039,2025-08-25 06:40:10,989.47,INR,upi,DEV_3d1f3bd67e,IP_9ba0324ada,IN,Pune,success,,0,0,0
TXN_1a70d0870f,CUST_00902,MER_0017,2025-08-25 06:40:44,237.0,INR,upi,DEV_eae33f6540,IP_3fd4804581,IN,Kolkata,success,,0,0,0
TXN_9b11d65195,CUST_01919,MER_0030,2025-08-25 06:42:45,805.22,INR,wallet,DEV_7a06bfe8c0,IP_281d960913,IN,Mumbai,success,,0,0,0
TXN_0a20259895,CUST_00893,MER_0036,2025-08-25 06:47:11,593.66,INR,netbanking,DEV_55b5f314e7,IP_da9e4f4adf,IN,Chennai,success,,0,0,0
TXN_a69e21c21e,CUST_00065,MER_0007,2025-08-25 06:47:18,2150.78,INR,wallet,DEV_a263dba455,IP_0b18a49b70,IN,Delhi,success,,0,0,0
TXN_0541a4a809,CUST_00150,MER_0011,2025-08-25 06:49:44,404.05,INR,netbanking,DEV_c1f0ad909d,IP_1a9a1c2d81,IN,Chennai,success,,0,0,0
TXN_9f2ea6f205,CUST_03608,MER_0005,2025-08-25 06:51:09,555.27,INR,netbanking,DEV_c50b90d717,IP_273d749f77,IN,Mumbai,success,,0,0,0
TXN_ead4d1e630,CUST_06376,MER_0015,2025-08-25 06:52:33,98.53,INR,netbanking,DEV_939ccb6bcf,IP_56c7a27e56,IN,Ahmedabad,success,,0,0,0
TXN_85e6938b70,CUST_04675,MER_0032,2025-08-25 06:54:20,379.79,INR,netbanking,DEV_58c83c73ea,IP_d82f3f3811,IN,Kolkata,success,,0,0,0
TXN_44034a155f,CUST_00834,MER_0012,2025-08-25 06:58:06,235.66,INR,wallet,DEV_170f36764a,IP_97f19dc225,IN,Bangalore,success,,0,0,0
TXN_deaec8a191,CUST_02307,MER_0019,2025-08-25 07:10:31,263.24,INR,wallet,DEV_b7db4fa6fa,IP_d6ff4c01b7,IN,Delhi,success,,0,0,0
TXN_827ef10d92,CUST_02727,MER_0014,2025-08-25 07:23:45,1400.35,INR,card,DEV_14567eaf4a,IP_bb21231aec,IN,Delhi,success,,0,0,0
TXN_99eab8af9f,CUST_00982,MER_0028,2025-08-25 07:27:04,767.8,INR,card,DEV_006246e9db,IP_3e8eee81d6,IN,Hyderabad,success,,0,0,0
TXN_120107fa44,CUST_00329,MER_0039,2025-08-25 07:35:13,249.17,INR,wallet,DEV_e0024d6375,IP_b06f2e8e2b,IN,Delhi,success,,0,0,0
TXN_fb03d88f39,CUST_02046,MER_0024,2025-08-25 07:36:23,91.65,INR,netbanking,DEV_a6f6b3054f,IP_a712114c3a,IN,Hyderabad,success,,0,0,0
TXN_818b1c3ff3,CUST_00619,MER_0024,2025-08-25 07:37:58,467.93,INR,card,DEV_585511c28c,IP_5975496cad,IN,Kolkata,success,,0,0,0
TXN_9771d1408e,CUST_02993,MER_0012,2025-08-25 07:39:28,1799.12,INR,card,DEV_01ad9a77b3,IP_3d25ce9a55,IN,Ahmedabad,success,,0,0,0
TXN_8d24e64293,CUST_01204,MER_0004,2025-08-25 07:47:41,1211.54,INR,card,DEV_2bc3662d45,IP_153cca1f01,IN,Delhi,success,,0,0,0
TXN_a93086b64d,CUST_04358,MER_0000,2025-08-25 07:49:00,175.26,INR,upi,DEV_e656a5be88,IP_df4e0acc20,IN,Chennai,success,,0,0,0
TXN_1f5e13000f,CUST_07978,MER_0001,2025-08-25 07:50:07,645.65,INR,wallet,DEV_e12163f756,IP_1a7b349d00,IN,Pune,success,,0,0,0
TXN_d2b2f5efd6,CUST_06722,MER_0033,2025-08-25 07:55:54,984.62,INR,wallet,DEV_1c903c9ac3,IP_6c3336887a,IN,Pune,success,,0,1,0
TXN_7b7203151d,CUST_05402,MER_0017,2025-08-25 08:08:20,247.62,INR,wallet,DEV_08049596a4,IP_864a9bf6e1,IN,Ahmedabad,success,,0,0,0
TXN_ccfe87ff3c,CUST_03092,MER_0031,2025-08-25 08:11:36,175.15,INR,wallet,DEV_38619a3f51,IP_4ab9af97c6,IN,Hyderabad,success,,0,0,0
TXN_d3baf7d166,CUST_04719,MER_0029,2025-08-25 08:11:55,286.68,INR,card,DEV_3955dff19d,IP_b43b7cb414,IN,Hyderabad,success,,0,0,0
TXN_bc78100c4d,CUST_02457,MER_0037,2025-08-25 08:13:16,473.23,INR,card,DEV_976721f597,IP_5e3e3c8dc9,IN,Bangalore,success,,0,0,0
TXN_62b3409365,CUST_01117,MER_0007,2025-08-25 08:17:50,920.6,INR,wallet,DEV_7ab06cc2f9,IP_14f8c964f3,IN,Bangalore,success,,0,0,0
TXN_0a76c746f7,CUST_04153,MER_0036,2025-08-25 08:20:18,634.04,INR,netbanking,DEV_5b8e2b5323,IP_dea942a904,IN,Bangalore,success,,0,0,0
TXN_6d062f727b,CUST_06971,MER_0010,2025-08-25 08:21:37,1128.2,INR,card,DEV_036e528a68,IP_d93cdaa0e9,IN,Bangalore,success,,0,0,0
TXN_0ce2519bd9,CUST_04016,MER_0024,2025-08-25 08:32:40,817.56,INR,upi,DEV_776aed9316,IP_cefa597494,IN,Bangalore,success,,0,0,0
TXN_bb538b7ae1,CUST_07939,MER_0017,2025-08-25 08:38:47,508.78,INR,card,DEV_ff27ae6231,IP_70efba0bb7,IN,Kolkata,success,,0,1,0
TXN_abaad5f8d6,CUST_04106,MER_0020,2025-08-25 08:45:35,551.84,INR,netbanking,DEV_220f8c1d13,IP_225593435d,IN,Ahmedabad,success,,0,0,0
TXN_d51bf195bf,CUST_06194,MER_0006,2025-08-25 08:46:53,448.7,INR,netbanking,DEV_6502a30f2c,IP_08652726c3,IN,Bangalore,success,,0,0,0
TXN_fbe00a37ec,CUST_07429,MER_0008,2025-08-25 08:52:21,525.4,INR,upi,DEV_5d44ad04d5,IP_7d4c8d1334,IN,Ahmedabad,success,,0,0,0
TXN_fddee9b420,CUST_06802,MER_0033,2025-08-25 09:04:34,730.7,INR,upi,DEV_caf3b3b431,IP_0ce87e5aa4,IN,Hyderabad,success,,0,0,0
TXN_2b4743ad44,CUST_03061,MER_0022,2025-08-25 09:20:13,1309.15,INR,card,DEV_47a2bee6ea,IP_06b098b526,IN,Mumbai,success,,0,0,0
TXN_af34ec7d26,CUST_02517,MER_0000,2025-08-25 09:29:53,684.5,INR,card,DEV_89d5e7cec1,IP_61f9fb65bc,IN,Delhi,success,,0,0,0
TXN_6af46cc819,CUST_01829,MER_0001,2025-08-25 09:37:09,413.34,INR,netbanking,DEV_484a4b88c6,IP_bdb68a159e,IN,Kolkata,success,,0,0,0
TXN_e1ab319010,CUST_07512,MER_0001,2025-08-25 09:44:20,494.73,INR,card,DEV_b59edea668,IP_8436600c55,IN,Pune,success,,0,0,0
TXN_78361e1f65,CUST_01115,MER_0002,2025-08-25 09:51:32,691.34,INR,card,DEV_ab7d104611,IP_09ae56c22e,IN,Ahmedabad,success,,0,0,0
TXN_734f8b8ba9,CUST_00494,MER_0031,2025-08-25 09:52:44,658.8,INR,netbanking,DEV_c1f2d62874,IP_3d08a26866,IN,Mumbai,success,,0,0,0
TXN_18f9a016f6,CUST_06435,MER_0001,2025-08-25 09:53:33,1005.28,INR,wallet,DEV_211fb1fb59,IP_195368de7f,IN,Ahmedabad,success,,0,0,0
TXN_745f3958d9,CUST_07926,MER_0016,2025-08-25 09:58:16,456.97,INR,card,DEV_42f34a1b5d,IP_87ffb4617e,IN,Ahmedabad,success,,0,0,0
TXN_edb529164b,CUST_01439,MER_0033,2025-08-25 09:58:43,707.7,INR,card,DEV_0844613ce6,IP_6d0460de0a,IN,Kolkata,failed,timeout,0,0,0
TXN_025cced717,CUST_00047,MER_0017,2025-08-25 09:59:49,410.81,INR,wallet,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0
TXN_cc19206170,CUST_04939,MER_0000,2025-08-25 09:59:52,319.25,INR,upi,DEV_bf7df0f650,IP_381e486648,IN,Ahmedabad,success,,0,0,0
TXN_8994d056ea,CUST_05603,MER_0009,2025-08-25 10:00:06,751.35,INR,netbanking,DEV_19a2b484bf,IP_7fa63fbf43,IN,Bangalore,success,,0,1,0
TXN_54849f3054,CUST_07267,MER_0013,2025-08-25 10:12:10,574.48,INR,card,DEV_71eaf4cbea,IP_93490e5a3a,IN,Hyderabad,success,,0,0,0
TXN_6113eeb67a,CUST_05760,MER_0022,2025-08-25 10:22:17,157.13,INR,netbanking,DEV_48cab21bb3,IP_35621c7b7c,IN,Pune,success,,0,0,0
TXN_cdcfd8de75,CUST_02475,MER_0006,2025-08-25 10:28:44,1059.57,INR,upi,DEV_e584f7be23,IP_5e8af0962d,IN,Delhi,success,,0,0,0
TXN_52d31883e0,CUST_00567,MER_0035,2025-08-25 10:29:45,652.48,INR,upi,DEV_b83b5682b9,IP_5ba2daa2ea,IN,Ahmedabad,success,,0,0,0
TXN_92ab020b40,CUST_02836,MER_0010,2025-08-25 10:33:50,1175.07,INR,netbanking,DEV_01f5e7987f,IP_443f106063,IN,Mumbai,success,,0,0,0
TXN_3746889516,CUST_07415,MER_0000,2025-08-25 10:34:59,239.11,INR,netbanking,DEV_b67b2c3f69,IP_1cd11b6bf9,IN,Ahmedabad,success,,0,0,0
TXN_3c7f84f089,CUST_02320,MER_0018,2025-08-25 10:43:03,455.45,INR,upi,DEV_16b5a7d5a9,IP_ccd4573065,IN,Ahmedabad,success,,0,0,0
TXN_aa0e0372a3,CUST_01948,MER_0027,2025-08-25 10:44:26,200.94,INR,card,DEV_b07bb676af,IP_299c9a1f24,IN,Mumbai,success,,0,0,0
TXN_7168930bb6,CUST_05613,MER_0006,2025-08-25 10:52:34,302.7,INR,card,DEV_cb2a2cab87,IP_12ed06bc9e,IN,Delhi,failed,insufficient_funds,0,0,0
TXN_12fee65fc5,CUST_03854,MER_0016,2025-08-25 10:53:43,202.68,INR,netbanking,DEV_078ea7322e,IP_f23fd14c69,IN,Mumbai,success,,0,0,0
TXN_684936d02b,CUST_06301,MER_0032,2025-08-25 11:05:15,953.16,INR,card,DEV_a4db4e1b53,IP_fd552195ae,IN,Chennai,success,,0,0,0
TXN_19874b7887,CUST_00313,MER_0034,2025-08-25 11:19:27,228.41,INR,wallet,DEV_b01e36a335,IP_21b5457e1f,IN,Mumbai,success,,0,0,0
TXN_98f6310dd5,CUST_00711,MER_0016,2025-08-25 11:20:39,119.46,INR,upi,DEV_d7b64b304c,IP_fdeeeec79a,IN,Bangalore,success,,0,0,0
TXN_5cb03aaf79,CUST_02291,MER_0009,2025-08-25 11:20:58,1504.68,INR,wallet,DEV_751dd58b75,IP_ab5d4da09c,IN,Delhi,success,,0,0,1
TXN_60bdc480bc,CUST_03425,MER_0025,2025-08-25 11:21:07,585.87,INR,upi,DEV_fe13e5964f,IP_5295702878,IN,Pune,success,,0,0,0
TXN_70fe8a4fde,CUST_02291,MER_0009,2025-08-25 11:21:08,1363.97,INR,netbanking,DEV_751dd58b75,IP_ab5d4da09c,IN,Delhi,success,,0,0,1
TXN_24fdd5824a,CUST_01816,MER_0028,2025-08-25 11:21:34,167.41,INR,wallet,DEV_bc17dd8fd3,IP_8efb2e51c6,IN,Pune,success,,0,0,0
TXN_e4816af069,CUST_02291,MER_0009,2025-08-25 11:21:34,1579.15,INR,upi,DEV_751dd58b75,IP_ab5d4da09c,IN,Delhi,success,,0,0,1
TXN_0095e7b4ad,CUST_02291,MER_0009,2025-08-25 11:21:37,1275.73,INR,card,DEV_751dd58b75,IP_ab5d4da09c,IN,Delhi,success,,0,0,1
TXN_2dadc6116b,CUST_02291,MER_0009,2025-08-25 11:21:58,983.71,INR,card,DEV_751dd58b75,IP_ab5d4da09c,IN,Delhi,success,,0,1,1
TXN_d230d701fb,CUST_02291,MER_0009,2025-08-25 11:22:34,1713.82,INR,card,DEV_751dd58b75,IP_ab5d4da09c,IN,Delhi,success,,0,0,1
TXN_937f80b9a9,CUST_02291,MER_0009,2025-08-25 11:24:18,1169.68,INR,netbanking,DEV_751dd58b75,IP_ab5d4da09c,IN,Delhi,success,,0,0,1
TXN_e8370541a6,CUST_03463,MER_0014,2025-08-25 11:31:29,394.31,INR,netbanking,DEV_d24859d6e3,IP_4538f261d9,IN,Delhi,success,,0,0,0
TXN_a978e76900,CUST_01693,MER_0021,2025-08-25 11:43:42,457.91,INR,wallet,DEV_97ccec392b,IP_93baf8f092,IN,Chennai,success,,0,0,0
TXN_1a730f3168,CUST_03835,MER_0003,2025-08-25 11:44:16,840.31,INR,card,DEV_07c29376e7,IP_7df1967ad7,IN,Bangalore,success,,0,0,0
TXN_d0b06c3e90,CUST_01301,MER_0037,2025-08-25 11:55:11,1093.07,INR,netbanking,DEV_7ce9b277b5,IP_25650ec59a,IN,Bangalore,success,,0,0,0
TXN_e0e239d9a2,CUST_02001,MER_0018,2025-08-25 11:55:38,245.96,INR,upi,DEV_882f0786c9,IP_16556482e5,IN,Ahmedabad,success,,0,0,0
TXN_6a6acee929,CUST_02011,MER_0034,2025-08-25 11:57:36,1117.78,INR,upi,DEV_5ace326102,IP_2a4b201e2b,IN,Kolkata,success,,0,0,0
TXN_9ad1a00fcd,CUST_03036,MER_0007,2025-08-25 11:58:33,661.85,INR,card,DEV_e6c27adb2e,IP_f9fcecb1f1,IN,Kolkata,success,,0,1,0
TXN_a252db2b37,CUST_04206,MER_0010,2025-08-25 12:02:00,752.3,INR,wallet,DEV_c28f4b5c08,IP_6c11a42dc6,IN,Hyderabad,success,,0,0,0
TXN_0f46954110,CUST_05305,MER_0033,2025-08-25 12:05:56,416.21,INR,card,DEV_2fd4f5c3ed,IP_e00e21406f,IN,Mumbai,success,,0,0,0
TXN_4c4da8bd32,CUST_02316,MER_0010,2025-08-25 12:07:51,596.41,INR,card,DEV_032ebf15cb,IP_2ca79e0925,IN,Chennai,success,,0,0,0
TXN_2e441413b2,CUST_02957,MER_0017,2025-08-25 12:15:57,178.96,INR,netbanking,DEV_43534c98e3,IP_84b3a6a131,IN,Delhi,success,,0,0,0
TXN_3a6c9e3a9e,CUST_04320,MER_0008,2025-08-25 12:18:25,276.63,INR,card,DEV_af830babb1,IP_dfac839ac9,IN,Ahmedabad,success,,0,0,0
TXN_e0e985df4b,CUST_02652,MER_0022,2025-08-25 12:21:21,260.42,INR,card,DEV_3e9601efef,IP_d3fa84841d,IN,Mumbai,success,,0,0,0
TXN_b655fda939,CUST_03811,MER_0032,2025-08-25 12:26:44,791.88,INR,card,DEV_f199f7177b,IP_dfa13da3a0,IN,Hyderabad,success,,0,0,0
TXN_8f217d0525,CUST_03158,MER_0018,2025-08-25 12:28:26,286.2,INR,upi,DEV_4ca193c81f,IP_c401894056,IN,Ahmedabad,success,,0,0,0
TXN_77ec06b30c,CUST_06329,MER_0021,2025-08-25 12:31:19,313.59,INR,netbanking,DEV_505990ed80,IP_2a5f8eb758,IN,Bangalore,success,,0,0,0
TXN_970c0f95b8,CUST_04393,MER_0016,2025-08-25 12:33:11,511.93,INR,card,DEV_eb2361aa30,IP_0454f52def,IN,Mumbai,success,,0,0,0
TXN_14205ff1b8,CUST_06092,MER_0034,2025-08-25 12:37:32,167.14,INR,wallet,DEV_107040cdee,IP_b123e36556,IN,Chennai,success,,0,0,0
TXN_1abf950382,CUST_07830,MER_0022,2025-08-25 12:38:48,145.64,INR,card,DEV_16245dd89b,IP_c38510a383,IN,Delhi,success,,0,0,0
TXN_606a298ca4,CUST_05804,MER_0003,2025-08-25 12:40:55,288.56,INR,netbanking,DEV_bece592ec2,IP_fd459b647f,IN,Kolkata,success,,0,0,0
TXN_c3c8e94ee8,CUST_06265,MER_0018,2025-08-25 12:42:20,891.17,INR,upi,DEV_b6f01510c5,IP_bcc683bafe,IN,Delhi,success,,0,0,0
TXN_a796858fe0,CUST_02956,MER_0004,2025-08-25 12:46:56,139.59,INR,upi,DEV_439eef2c7c,IP_ca43082e62,IN,Ahmedabad,success,,0,0,0
TXN_979ca8dace,CUST_06604,MER_0009,2025-08-25 12:50:15,1172.78,INR,wallet,DEV_c5fc7b45f9,IP_eecb401151,IN,Chennai,failed,insufficient_funds,0,0,0
TXN_2036bd8c69,CUST_05420,MER_0028,2025-08-25 12:54:02,304.83,INR,wallet,DEV_33008c2586,IP_b82153f5e5,IN,Bangalore,success,,0,0,0
TXN_3dc5e98818,CUST_03369,MER_0007,2025-08-25 12:57:55,430.92,INR,wallet,DEV_69d94e07df,IP_f86f26d79f,IN,Hyderabad,success,,0,0,0
TXN_d71fabde7f,CUST_06931,MER_0034,2025-08-25 12:58:59,1354.0,INR,upi,DEV_68c427c03c,IP_a01d503ef0,IN,Kolkata,success,,0,0,0
TXN_6fe499ac3e,CUST_01331,MER_0023,2025-08-25 12:58:59,940.92,INR,wallet,DEV_215b9c6a67,IP_0255f8b767,IN,Hyderabad,success,,0,0,0
TXN_564e19c743,CUST_07557,MER_0016,2025-08-25 12:59:54,456.35,INR,wallet,DEV_133c5da01e,IP_23d1782ec9,IN,Chennai,success,,0,0,0
TXN_9a11118faa,CUST_07654,MER_0032,2025-08-25 13:00:06,559.03,INR,card,DEV_cc36899b8d,IP_b53e9df45f,IN,Mumbai,success,,0,0,0
TXN_1b965a92f5,CUST_03695,MER_0032,2025-08-25 13:03:09,365.11,INR,netbanking,DEV_76ea6a3b28,IP_25a41ee58d,IN,Hyderabad,success,,0,0,0
TXN_f833df20f8,CUST_00503,MER_0003,2025-08-25 13:10:41,845.09,INR,netbanking,DEV_74db1f8ff7,IP_75ea65eaa6,IN,Chennai,success,,0,0,0
TXN_b81b107064,CUST_06299,MER_0005,2025-08-25 13:11:07,818.88,INR,upi,DEV_0d350e807e,IP_862e5f6715,IN,Chennai,success,,0,0,0
TXN_1692429cc4,CUST_03546,MER_0039,2025-08-25 13:14:54,291.76,INR,netbanking,DEV_0ebfe4356e,IP_09d89430f9,IN,Delhi,success,,0,0,0
TXN_a9d575da33,CUST_07806,MER_0003,2025-08-25 13:15:06,386.42,INR,netbanking,DEV_fc9586f220,IP_36d0cc99ed,IN,Delhi,success,,0,0,0
TXN_783e63577e,CUST_02989,MER_0028,2025-08-25 13:28:55,358.49,INR,netbanking,DEV_915e232252,IP_b41207e5aa,IN,Hyderabad,success,,0,0,0
