ip_id,country,customer_count,transaction_count
IP_bf33db9f42,IN,1,21
IP_bf35fa6035,IN,1,13
IP_bf4dd8ceb6,US,1,1
IP_bf517a8b59,IN,1,13
IP_bf5973ffa0,IN,1,19
IP_bf60acdd20,IN,1,18
IP_bf75ba0b8e,IN,1,13
IP_bf7bec4f38,IN,1,22
IP_bf7c4ed026,IN,1,12
IP_bfb879060c,IN,1,9
IP_bfc077001d,IN,1,8
IP_bfc13b1fa7,IN,1,13
IP_bfc3ca4bbb,IN,1,12
IP_bfd08f8b2c,IN,1,17
IP_bfd2a5f6d8,IN,1,17
IP_bfe6cadfb6,IN,1,11
IP_bfe76a82dd,IN,1,20
IP_bff0fde259,IN,1,14
IP_c002987da0,IN,1,14
IP_c00b09c641,IN,1,9
IP_c00ce1b692,IN,1,8
IP_c01120916f,IN,1,10
IP_c0117dfb89,IN,1,5
IP_c016ea6edd,IN,1,11
IP_c02673bee2,IN,1,12
IP_c044a77535,IN,1,14
IP_c0472bf766,IN,1,6
IP_c048379500,IN,1,9
IP_c05ec29359,IN,1,12
IP_c066553131,IN,1,15
IP_c06665100a,IN,1,11
IP_c06ca88eb0,IN,1,14
IP_c06fa17067,IN,1,11
IP_c0717a0de3,IN,1,16
IP_c0761067b4,IN,1,17
IP_c0788dc863,IN,1,12
IP_c07a0174e6,IN,1,10
IP_c0886f888e,IN,1,8
IP_c08ab4337a,IN,1,7
IP_c090f081b6,IN,1,17
IP_c0954afeed,IN,1,11
IP_c0959f1ba0,IN,1,12
IP_c098511853,IN,1,16
IP_c0b43a8331,IN,1,14
IP_c0b54ac1e3,IN,1,11
IP_c0bde76995,IN,1,15
IP_c0eef1e0e3,IN,1,10
IP_c105c8a7ea,IN,1,15
IP_c10da283c0,IN,1,8
IP_c110509edf,IN,1,14
IP_c11266b3db,IN,1,7
IP_c115739405,IN,1,10
IP_c11fa154f3,IN,1,11
IP_c125c07ee0,IN,1,6
IP_c12ef7c14a,IN,1,8
IP_c12f9b7efa,IN,1,11
IP_c133dc703a,IN,1,9
IP_c1344f7f46,IN,1,13
IP_c13c6c7027,IN,1,10
IP_c14898e06e,IN,1,12
IP_c15dc23a0d,IN,1,13
IP_c16583459d,IN,1,6
IP_c16c10aca9,IN,1,16
IP_c196c8e529,IN,1,13
IP_c198229472,IN,1,8
IP_c19b935f2e,IN,1,16
IP_c19d2fbf3a,IN,1,11
IP_c1bf3826d8,IN,1,14
IP_c1bff52bf2,AE,1,2
IP_c1c19bf6fe,IN,1,22
IP_c1cf7bcff8,IN,1,15
IP_c1e5a61a07,IN,1,8
IP_c1f4565ff0,IN,1,13
IP_c1f4d352c5,IN,1,9
IP_c1f5af6090,IN,1,11
IP_c1f813f139,IN,1,10
IP_c20348bee4,IN,1,7
IP_c20531f7cc,IN,1,14
IP_c207395630,IN,1,12
IP_c210e0865e,IN,1,12
IP_c21526fc0b,IN,1,10
IP_c22af6a322,IN,1,14
IP_c2315b9943,IN,1,7
IP_c2350910ba,IN,1,7
IP_c2390e1eb0,IN,1,13
IP_c239b7fdb4,IN,1,14
IP_c24cf69df7,IN,1,18
IP_c257fe034c,IN,1,14
IP_c25b816906,IN,1,7
IP_c263f52b09,IN,1,17
IP_c2677bf149,AE,1,1
IP_c2775cd4e7,SG,1,1
IP_c27da2bf77,IN,1,9
IP_c28170ed28,IN,1,15
IP_c2933a9255,IN,1,10
IP_c2956065d0,IN,1,9
IP_c2ac952962,IN,1,16
IP_c2bb175791,IN,1,9
IP_c2bb47954b,IN,1,12
IP_c2c31d0797,IN,1,10
IP_c2c7507809,IN,1,14
IP_c2c9459a9e,IN,1,11
IP_c2d320f4be,IN,1,14
IP_c2d83e9c43,IN,1,17
IP_c2d857201e,IN,1,11
IP_c2de8e516a,IN,1,10
IP_c2f009d873,IN,1,6
IP_c2fee728cb,IN,1,9
IP_c30e97e8f9,IN,1,13
IP_c3117442bc,IN,1,16
IP_c3131712ba,IN,1,10
IP_c3134764cb,IN,1,13
IP_c315598697,IN,1,9
IP_c316df29e4,IN,1,7
IP_c32c2e7ddb,IN,1,12
IP_c32fb487eb,IN,1,10
IP_c3352378d5,IN,1,8
IP_c33b823adf,IN,1,9
IP_c33d6ca620,IN,1,11
IP_c33d9ddb6f,IN,5,10
IP_c33f442b63,IN,1,10
IP_c342938db1,IN,1,9
IP_c342d6162e,IN,1,17
IP_c3560ba35d,IN,1,12
IP_c35b006c75,IN,1,13
IP_c35f0e412e,IN,1,9
IP_c36578a6ad,IN,1,9
IP_c3695ffbd4,IN,1,11
IP_c37078507b,IN,1,11
IP_c370aedc83,IN,1,9
IP_c3725a6406,IN,1,20
IP_c37d26d3bf,IN,1,15
IP_c385769a28,IN,1,9
IP_c392f60960,IN,1,13
IP_c39500a08e,IN,1,14
IP_c39505f0ed,IN,1,9
IP_c39517a97d,IN,1,10
IP_c39800432d,IN,1,12
IP_c39a9ce307,IN,1,7
IP_c3acd63121,IN,1,13
IP_c3cbb49af6,IN,1,8
IP_c3d5cc1aa0,IN,1,11
IP_c3d9c001f4,AE,1,3
IP_c3e16849fb,IN,1,9
IP_c3e492665c,IN,1,13
IP_c3f7f42db0,IN,1,10
IP_c4005943ba,IN,10,24
IP_c4196fd59a,IN,1,8
IP_c421787100,IN,1,14
IP_c423cba1bb,IN,1,15
IP_c427d0ea74,IN,1,16
IP_c429639ef7,SG,1,2
IP_c432fe3df0,IN,1,7
IP_c43939a0fd,IN,1,12
IP_c43c054fe8,IN,1,15
IP_c43efb810a,IN,1,6
IP_c4414e2bbf,IN,1,9
IP_c446eb85cc,IN,1,9
IP_c46b0826fe,IN,1,7
IP_c46cdc0c15,IN,1,16
IP_c470a50506,IN,1,11
IP_c470e59b6e,IN,1,19
IP_c473adc0b8,IN,1,16
IP_c476e6cc3a,IN,1,14
IP_c477e4a733,IN,1,8
IP_c47bd28a44,IN,1,8
IP_c483d69f1c,IN,1,14
IP_c4889fcfa4,IN,1,9
IP_c489091bbd,IN,1,7
IP_c49dc6972f,IN,1,9
IP_c4a51dbba3,IN,1,16
IP_c4a9961d9d,IN,1,10
IP_c4b2817b35,IN,1,3
IP_c4b2e660bf,IN,1,5
IP_c4bf86bd4f,IN,1,11
IP_c4c3843173,IN,1,8
IP_c4c4cc31db,IN,1,10
IP_c4cad783ce,IN,1,15
IP_c4d553b82f,IN,1,8
IP_c4d5934ab2,IN,1,15
IP_c4f1ba8419,IN,1,13
IP_c4f26ce45d,IN,1,15
IP_c4f3cb2793,IN,1,9
IP_c4f65cce24,IN,1,10
IP_c4fb9cafe5,IN,1,10
IP_c4fe3b6f7c,IN,1,17
IP_c4ffec7f93,IN,1,8
IP_c5168b1615,IN,1,27
IP_c518e2fca0,IN,1,10
IP_c51ca694a4,IN,1,12
IP_c51f76d6eb,IN,1,12
IP_c51fab3209,IN,1,14
IP_c52cbec8ba,IN,1,14
IP_c5341e0ec4,IN,1,11
IP_c542f8ee81,IN,1,12
IP_c555c8e1f8,IN,1,19
IP_c55a2a073b,IN,1,11
IP_c56207bd2e,IN,1,12
IP_c56318cef3,IN,1,14
IP_c58561b263,IN,1,9
IP_c58f685951,IN,1,12
IP_c59309edc7,IN,1,14
IP_c597932434,IN,1,15
IP_c5a3332002,IN,1,9
IP_c5a4b2f488,IN,1,8
IP_c5ae695392,IN,1,14
IP_c5b59a32d8,IN,1,8
IP_c5bb790ca7,IN,1,19
IP_c5cab2ed76,IN,1,6
IP_c5cb4db7dc,IN,1,7
IP_c5cf44c486,IN,1,12
IP_c5daa849e0,IN,1,14
IP_c5eb90934e,IN,1,13
IP_c5ee082abc,IN,1,6
IP_c5f13eac1e,IN,1,12
IP_c60a2f9d69,IN,1,18
IP_c6198d281c,IN,1,17
IP_c625ec4a86,IN,1,8
IP_c627629ac5,IN,1,25
IP_c62dcb686f,IN,1,12
IP_c6323be71f,IN,1,13
IP_c63bd50a27,IN,1,5
IP_c647a25400,IN,1,14
IP_c64a2f464b,IN,1,6
IP_c65e782081,IN,1,8
IP_c6640ddbb8,IN,1,10
IP_c666f4de6e,IN,1,12
IP_c6674e829b,IN,1,11
IP_c66793423d,IN,1,11
IP_c6697bc639,IN,1,13
IP_c67c097e14,IN,1,9
IP_c680d8a22d,IN,1,11
IP_c6832af041,IN,1,16
IP_c694cac225,IN,1,7
IP_c6a2a58497,IN,1,9
IP_c6a7970f2a,IN,1,11
IP_c6b664590a,IN,1,6
IP_c6b9dfbd95,IN,1,18
IP_c6c1e054bf,IN,1,17
IP_c6ced41a61,IN,1,14
IP_c6d86904c1,IN,1,17
IP_c6ddeda7c6,IN,1,16
IP_c6e5a20bc1,IN,9,20
IP_c6e9e43433,IN,1,8
IP_c6eccd4152,IN,1,12
IP_c6f560145b,IN,1,13
IP_c6f8b8306d,IN,1,12
IP_c7000d0a7d,IN,1,17
IP_c705edb7fc,IN,1,6
IP_c707ff4d48,IN,1,10
IP_c71e198232,IN,1,12
IP_c72412f70b,US,1,2
IP_c728193204,IN,1,5
IP_c72acccbe3,IN,1,10
IP_c7334a4a27,IN,1,13
IP_c7378b1645,IN,1,15
IP_c73b7ae8b8,IN,1,11
IP_c73c063081,IN,1,12
IP_c73de4446a,IN,1,15
IP_c742251710,IN,1,15
IP_c75a0a37e3,IN,1,8
IP_c760cfba8a,IN,1,15
IP_c76c000057,IN,1,6
IP_c779bcd97a,IN,1,10
IP_c77bca4e55,IN,1,8
IP_c77c0f62f2,IN,1,13
IP_c784674c4a,IN,1,11
IP_c786eb31cd,IN,1,14
IP_c787ee1041,US,1,1
IP_c78f9a3474,IN,1,9
IP_c79587581f,IN,1,24
IP_c7a044bce5,IN,1,7
IP_c7b4500951,IN,1,15
IP_c7d7a728b1,IN,1,12
IP_c7da2f9140,AE,1,1
IP_c7dad8b8d7,IN,1,12
IP_c7e2b551ed,IN,1,14
IP_c7e3391c4c,IN,1,11
IP_c7ec0e023c,IN,1,11
IP_c7f2bf53fc,IN,1,16
IP_c7f3bddc5e,IN,1,9
IP_c7ff794863,IN,1,11
IP_c80b8bf0c4,IN,1,7
IP_c81070b3d1,IN,1,14
IP_c813634105,GB,1,1
IP_c81515ab70,IN,1,10
IP_c82348055a,IN,1,15
IP_c8249d2055,AE,1,3
IP_c82fee6e25,IN,1,8
IP_c837323cf9,IN,1,11
IP_c83a4c3d52,IN,1,14
IP_c856afdd4e,US,1,2
IP_c8576d6ae3,IN,1,12
IP_c85c0ef1cf,GB,1,3
IP_c85cee1552,IN,1,5
IP_c861d11ec6,AE,1,3
IP_c869dc2368,IN,1,9
IP_c8725b948f,IN,1,10
IP_c878d33674,IN,1,8
IP_c87ffdd0eb,IN,1,16
IP_c888e59be1,IN,1,11
IP_c88d7b4db9,IN,1,13
IP_c8a7f22ee8,IN,1,13
IP_c8a9cf8a95,AE,1,1
IP_c8afbb551c,IN,1,13
IP_c8c929d854,IN,1,13
IP_c8ce949a0b,IN,1,10
IP_c8e1c22b8d,IN,1,9
IP_c8e523222a,IN,1,11
IP_c8f7523fe1,IN,1,17
IP_c8f9367bfc,IN,1,15
IP_c8f9b147e2,IN,1,17
IP_c8fbcdd6e0,IN,1,8
IP_c905371742,IN,1,11
IP_c90734ded6,IN,1,13
IP_c90948fcea,IN,1,14
IP_c90f83e114,IN,1,7
IP_c917021599,IN,1,20
IP_c91e05bc7f,IN,1,10
IP_c92268db8b,IN,1,10
IP_c92e5fe9da,IN,1,12
IP_c92ffdd507,IN,1,7
IP_c9331da1fd,IN,1,4
IP_c93d1f7fc5,IN,1,12
IP_c93f518e6d,IN,1,15
IP_c9422ffb16,IN,1,9
IP_c9528a5fb5,AE,1,1
IP_c95cd17745,IN,1,14
IP_c967f3c6e8,IN,1,13
IP_c98d319824,IN,1,21
IP_c992b51094,IN,1,8
IP_c996fbcf2b,IN,1,18
IP_c9997c5439,IN,1,16
IP_c99e60ad68,GB,1,3
IP_c9a669e06f,IN,1,18
IP_c9a6d4120a,GB,1,2
IP_c9a8db2aa0,IN,1,11
IP_c9adad7888,IN,1,13
IP_c9b601b72c,IN,1,3
IP_c9b802f20f,IN,1,11
IP_c9bc85c90e,IN,1,8
IP_c9cd746f77,IN,1,13
IP_c9d62f682a,IN,1,23
IP_c9ea9603cd,IN,1,21
IP_c9eb40a4b4,IN,1,10
IP_c9ebf216e7,IN,1,10
IP_c9f15228e4,IN,1,11
IP_c9f394ab8d,IN,1,9
IP_c9ff6a02e3,IN,1,15
IP_ca03865ccc,IN,1,15
IP_ca10a5395b,IN,1,12
IP_ca18de3048,IN,1,15
IP_ca3d6d8397,IN,1,11
IP_ca3ecaaf45,IN,1,12
IP_ca4afecc0b,IN,1,7
IP_ca4b660ebf,IN,1,14
IP_ca4ece7413,IN,1,9
IP_ca6179b30a,IN,5,9
IP_ca6aab9230,IN,1,11
IP_ca74cca217,IN,1,14
IP_ca7c72d250,US,1,1
IP_ca7f05808b,IN,1,22
IP_ca8a736ef9,IN,1,12
IP_ca8cd0a7ce,IN,1,20
IP_ca8f95aaa5,IN,1,7
IP_ca98d87566,IN,1,9
IP_caaada18be,IN,1,12
IP_cac165a18c,IN,1,7
IP_cac8157896,IN,1,11
IP_cad6248cbd,IN,1,13
IP_cae3eb2b70,IN,1,10
IP_caf2f3c986,IN,1,16
IP_cb0383f0eb,IN,1,15
IP_cb04d19b2a,IN,1,13
IP_cb2770e963,IN,1,12
IP_cb29f05e45,IN,1,22
IP_cb2b195533,IN,1,19
IP_cb344d39d3,IN,1,14
IP_cb3f909345,IN,1,15
IP_cb53c23551,IN,1,22
IP_cb59390ecb,IN,1,11
IP_cb6e0df288,IN,1,8
IP_cb7be944e5,IN,1,26
IP_cb7e8f95a5,GB,1,1
IP_cb82e9525f,IN,1,16
IP_cb8406dbde,IN,1,9
IP_cb86c76c68,IN,1,7
IP_cb87929f46,IN,1,8
IP_cb8b356d93,IN,1,13
IP_cb8f605bd1,IN,1,11
IP_cbc7b74fd2,IN,1,9
IP_cbcae6d94f,IN,1,12
IP_cbcc327d2a,IN,1,16
IP_cbd87cec37,IN,1,18
IP_cbe0fcf6af,IN,1,13
IP_cbe3b61e5e,IN,1,8
IP_cbe84850b4,IN,1,13
IP_cbfff28f00,IN,1,4
IP_cc05a3fab7,IN,1,12
IP_cc05c2474c,IN,1,12
IP_cc0710245d,IN,1,12
IP_cc14d586c6,IN,1,6
IP_cc1f50959f,IN,1,8
IP_cc30357a7c,IN,1,17
IP_cc318263ad,IN,1,13
IP_cc32e929b0,IN,1,7
IP_cc358516f1,US,1,1
IP_cc3d60b837,IN,1,12
IP_cc4c02dd15,IN,1,12
IP_cc54a39112,IN,1,13
IP_cc5515756e,IN,1,9
IP_cc68346c59,IN,1,9
IP_cc72a5a195,IN,1,8
IP_cc9138db8d,IN,1,6
IP_cc9661a837,IN,1,15
IP_cc9bad3510,IN,1,13
IP_cca5b5c3c0,IN,1,11
IP_cca7611b4b,IN,1,15
IP_ccaaaf21ad,IN,1,16
IP_ccb158359d,IN,1,9
IP_ccb60deede,IN,1,17
IP_ccb658467e,IN,1,8
IP_ccbfdd3043,IN,1,14
IP_ccd6643d6a,IN,1,10
IP_ccd94a7e8a,IN,5,13
IP_ccea38bd80,IN,1,11
IP_cd0b0befe1,IN,1,19
IP_cd0b3c558f,IN,1,8
IP_cd0f432930,IN,1,13
IP_cd168721d4,IN,1,16
IP_cd22255bf1,IN,1,9
IP_cd29a0b5ef,IN,1,8
IP_cd2d3b682b,IN,1,8
IP_cd371f202e,IN,1,13
IP_cd3d4a8541,IN,1,10
IP_cd3e4d6267,IN,1,14
IP_cd62adb84f,IN,1,10
IP_cd65d4299c,IN,1,10
IP_cd670c1177,IN,1,9
IP_cd7e6236bb,US,1,1
IP_cd87d583c0,IN,1,10
IP_cd8d936e40,IN,1,20
IP_cd96e82af2,IN,1,10
IP_cd97adae6c,IN,1,12
IP_cd97ca9f3a,IN,1,11
IP_cd9a75ec15,IN,1,10
IP_cdb0d10008,IN,1,19
IP_cdb0f7aefb,IN,6,14
IP_cdb19f5018,IN,1,10
IP_cdbb2eeb16,IN,1,15
IP_cdbdca97df,IN,1,13
IP_cdc8d4d6a1,IN,1,10
IP_cdcbf3ea5a,IN,1,16
IP_cdcc14f6bf,IN,1,12
IP_cdccdbb8e7,IN,1,1
IP_cdcf0907eb,IN,1,10
IP_cdd0ad14bb,IN,1,15
IP_cdd525a7c1,IN,1,17
IP_cdd8ad2c70,GB,1,1
IP_cddc9633b5,IN,1,11
IP_cde39e9842,IN,1,9
IP_cde673800b,IN,1,13
IP_cdfc80565f,AE,1,2
IP_ce03c93d4b,IN,1,12
IP_ce0c282dd7,GB,1,1
IP_ce0cda9987,US,1,2
IP_ce1020f2b7,IN,1,14
IP_ce1794e100,IN,1,10
IP_ce243bbf8c,IN,1,11
IP_ce275840c1,IN,1,14
IP_ce2a8cf2cf,IN,5,11
IP_ce2d7e35f4,IN,1,9
IP_ce321f0233,GB,1,1
IP_ce3bc3d39c,IN,1,17
IP_ce3c7d0484,IN,1,8
IP_ce499e4fee,IN,1,17
IP_ce54d3a4ff,IN,1,9
IP_ce6bd6bdee,SG,1,1
IP_ce758bc60e,IN,1,6
IP_ce87044dd7,IN,1,8
IP_ce8ba94c30,IN,1,10
IP_ce8ca19984,IN,1,10
IP_ce8fac5a01,IN,1,8
IP_ce8ff64be2,SG,1,1
IP_ce94d96f89,IN,1,7
IP_cea659b520,IN,1,12
IP_cea873ccdf,IN,1,12
IP_ceb6e20ca4,IN,1,13
IP_ceb8e2d81b,IN,1,9
IP_ced1f83656,IN,1,11
IP_ced9fe498d,IN,1,15
IP_cef138f097,IN,1,14
IP_cf0f2045bb,IN,1,13
IP_cf16df07db,IN,1,9
IP_cf20c37944,US,1,1
IP_cf33ef5430,AE,1,1
IP_cf3500cba0,IN,1,15
IP_cf3a769f78,GB,1,3
IP_cf3affa7ed,IN,1,15
IP_cf3cac286e,IN,1,9
IP_cf402a5ebe,IN,1,15
IP_cf45aef8c4,IN,1,10
IP_cf4fda61a0,IN,1,12
IP_cf5f5559c4,IN,1,14
IP_cf5f98c978,IN,1,10
IP_cf6820c031,IN,1,11
IP_cf6a427c5c,IN,1,12
IP_cf86f264fc,IN,1,8
IP_cf88dbcce9,IN,1,7
IP_cf8a8ecb67,IN,1,13
IP_cf8ef6a3b2,IN,1,10
IP_cfae1a5336,IN,1,10
IP_cfb853b5ea,IN,1,10
IP_cfbd7d6b72,IN,1,15
IP_cfc153611d,IN,1,12
IP_cfc2e9b259,IN,1,7
IP_cfc6de8c34,IN,1,10
IP_cfcc0b5651,IN,1,3
IP_cfe78bffdf,IN,1,9
IP_cfee0e660b,IN,1,11
IP_cffd3ea4bb,IN,1,16
IP_d0005ed826,IN,1,14
IP_d00ff65fce,IN,1,13
IP_d011239fc3,IN,1,17
IP_d0132a1727,IN,1,17
IP_d01358f4b9,AE,1,1
IP_d0157e326e,IN,5,13
IP_d036cc8569,IN,1,8
IP_d037d157a4,IN,1,11
IP_d04a2fd0c8,IN,1,10
IP_d04ee607a2,IN,1,13
IP_d04fef8bd1,IN,1,8
IP_d050c5d920,IN,1,9
IP_d05aaf398a,IN,1,13
IP_d063710e2d,IN,1,14
IP_d06fe6dbba,IN,1,11
IP_d087a0054a,IN,1,12
IP_d08eb097e5,IN,1,14
IP_d093c5da83,IN,1,14
IP_d09aa666ef,IN,1,15
IP_d0af50d4ab,IN,1,4
IP_d0b277d47f,IN,1,16
IP_d0b5f1713e,IN,1,17
IP_d0bb9aa2c4,IN,1,16
IP_d0c02316a7,IN,1,8
IP_d0c193c84d,IN,1,9
IP_d0cb979bdf,IN,1,11
IP_d0cc90e427,IN,1,11
IP_d0d3d6fb7a,IN,1,13
IP_d0d4d56240,IN,1,17
IP_d0db3a1d04,IN,1,13
IP_d0de955f69,IN,1,8
IP_d0f975567b,IN,1,6
IP_d0fe2885bf,IN,1,12
IP_d0fe9cce25,IN,1,9
IP_d11302cf2b,IN,1,17
IP_d11d99c488,IN,1,7
IP_d126b0f435,IN,1,8
IP_d12bc058a7,IN,1,15
IP_d134353279,IN,1,14
IP_d143c5be13,IN,1,15
IP_d148666054,IN,1,8
IP_d14e0e8a2c,IN,1,13
IP_d155f1ba96,IN,1,13
IP_d1573740b7,IN,1,11
IP_d15ea065b3,IN,1,12
IP_d160259c70,IN,1,11
IP_d164745ea5,IN,1,19
IP_d168967928,IN,1,13
IP_d16b488460,IN,1,13
IP_d188bca416,IN,1,13
IP_d1a2a29376,IN,1,13
IP_d1cc1f9ece,IN,1,14
IP_d1cfd0ff93,SG,1,3
IP_d1d7e8811e,IN,1,15
IP_d1e3d02150,IN,1,13
IP_d1e66a9a29,IN,1,13
IP_d1f22a2ac3,IN,1,22
IP_d1f8b5452b,IN,1,8
IP_d1fc1b9fef,IN,1,17
IP_d207c4aa16,IN,1,5
IP_d20957299b,IN,1,6
IP_d211c305a3,IN,1,10
IP_d217a2e1c0,IN,1,7
IP_d2229c1b1e,IN,1,6
IP_d225a82190,IN,1,20
IP_d230cb4d1e,IN,1,6
IP_d23c1647ad,IN,1,10
IP_d23e3adb4d,IN,1,12
IP_d243878add,IN,1,12
IP_d25f7b8e9f,IN,1,15
IP_d261f76d24,IN,1,5
IP_d266ba0934,IN,1,14
IP_d269f71ef2,IN,1,11
IP_d2788eb497,IN,1,10
IP_d27d112ee8,IN,1,11
IP_d281d47055,IN,1,15
IP_d28bb350cc,IN,1,9
IP_d2a827d920,IN,1,13
IP_d2b1b48089,GB,1,1
IP_d2b6611e24,AE,1,1
IP_d2bb2fa0a9,SG,1,2
IP_d2c43c62df,IN,1,9
IP_d2c5c5c695,IN,1,14
IP_d2cacc877f,IN,1,10
IP_d2d4375315,IN,1,8
IP_d2d54e5a95,IN,1,14
IP_d2db2a4128,IN,1,9
IP_d2dbb4ef40,IN,1,26
IP_d2ec6007e8,IN,1,13
IP_d2ef0a2625,IN,1,7
IP_d2fd3b3bcd,IN,1,15
IP_d300732178,IN,1,24
IP_d30c48a052,IN,1,3
IP_d320309ba0,IN,1,10
IP_d328ae714e,IN,1,10
IP_d3326ec1fc,IN,1,11
IP_d3336974f4,IN,1,10
IP_d33a804321,IN,1,10
IP_d33b61e904,IN,1,15
IP_d33d62c341,IN,1,12
IP_d340c26e84,IN,1,9
IP_d34125772b,IN,1,18
IP_d34513de5e,IN,1,9
IP_d34c6123a6,IN,1,16
IP_d350c9b3e8,IN,1,15
IP_d35ad6c43a,IN,1,18
IP_d36ce520e3,IN,1,7
IP_d372912b97,AE,1,1
IP_d381b24ffc,IN,1,15
IP_d38718e10b,IN,1,7
IP_d38a1e3e05,IN,1,17
IP_d38de0c279,IN,1,14
IP_d38e9c3296,IN,1,14
IP_d3921320b6,IN,1,12
IP_d3ae36a22a,IN,1,7
IP_d3bf6014ce,IN,1,10
IP_d3d54dfbdf,IN,1,10
IP_d3de6bd8cf,IN,1,14
IP_d3e6286929,IN,1,13
IP_d3ea074ee2,IN,1,11
IP_d3eae455d2,IN,1,10
IP_d3fb79161e,GB,1,2
IP_d4015a0bad,IN,1,11
IP_d40724fe4c,IN,1,5
IP_d40fac8350,IN,1,15
IP_d41ca97077,IN,1,10
IP_d429dd489a,IN,1,18
IP_d42db2ebab,IN,1,15
IP_d42ebb84aa,IN,1,10
IP_d42f0262a9,IN,1,13
IP_d438ed7adb,IN,1,6
IP_d4424f002e,IN,1,11
IP_d447770855,IN,1,8
IP_d453093c38,IN,1,12
IP_d4572f9598,IN,1,10
IP_d4643367b6,IN,1,14
IP_d46ec3e2ad,IN,1,11
IP_d4733ef5c3,IN,1,9
IP_d47541959d,IN,1,19
IP_d480a106c5,IN,1,13
IP_d4856ce328,IN,1,13
IP_d48a0bf78b,IN,1,13
IP_d48b99ab17,IN,1,15
IP_d48fb0c22b,GB,1,1
IP_d4915f82a0,IN,1,9
IP_d499840015,IN,1,9
IP_d49d6a63e3,IN,1,6
IP_d4a232709f,IN,1,19
IP_d4bcee8586,IN,1,14
IP_d4bef41631,IN,1,13
IP_d4bf2aa6bc,IN,1,11
IP_d4e6b80b30,IN,1,17
IP_d4f9eb0cfb,IN,1,14
IP_d4fb19b16d,IN,1,10
IP_d504837dc9,IN,1,16
IP_d50fdc1a7f,IN,1,12
IP_d5133a9c8f,IN,1,13
IP_d516ccee7c,IN,1,15
IP_d51eac2866,IN,1,15
IP_d51f1aa19c,IN,1,8
IP_d52b808e55,IN,1,9
IP_d5371e6201,IN,1,12
IP_d54c31574c,IN,1,12
IP_d54daabbb8,IN,1,17
IP_d5532b7e43,IN,1,13
IP_d55a8a9835,IN,1,17
IP_d562e9c4f4,IN,1,11
IP_d565f8a07e,IN,1,8
IP_d572fc2b8e,IN,1,11
IP_d5747ded50,IN,1,11
IP_d57c598285,IN,1,18
IP_d5834dcc25,IN,1,9
IP_d5867e4f82,IN,1,13
IP_d588d35880,IN,1,15
IP_d589510f97,IN,1,5
IP_d58c0fcf58,IN,1,16
IP_d590fe3c55,IN,1,10
IP_d5931b1657,IN,1,9
IP_d595469ecb,IN,1,13
IP_d5b136da3d,IN,1,17
IP_d5b772c50d,IN,1,15
IP_d5b9e8b7fe,IN,1,12
IP_d5c6326c53,IN,1,9
IP_d5cdff6106,IN,1,12
IP_d5d110cc4b,IN,1,14
IP_d5e1ab1601,IN,1,11
IP_d5e460cd6d,IN,1,7
IP_d5e62b436b,IN,1,15
IP_d5e6ef570c,IN,1,9
IP_d5e7c68ee2,IN,1,10
IP_d5ec781afc,IN,1,11
IP_d5f94f283c,IN,1,14
IP_d5faaffb2a,IN,1,16
IP_d6190787c7,IN,1,11
IP_d61d46ed6c,IN,1,9
IP_d61f9b97ff,IN,1,9
IP_d62b22cc50,IN,1,12
IP_d62ebcbe6c,IN,1,10
IP_d63555d185,IN,1,11
IP_d64af50579,IN,1,10
IP_d64c9d60c7,IN,1,10
IP_d65c264f5a,IN,1,9
IP_d66062873d,IN,1,15
IP_d661eff00f,IN,1,8
IP_d66793c512,IN,1,9
IP_d66e731b8d,IN,1,12
IP_d66ea630d4,IN,1,11
IP_d674210ab1,IN,1,10
IP_d6754cc971,IN,1,14
IP_d680f73824,IN,1,7
IP_d6878b9baa,IN,1,13
IP_d69b35fa67,IN,1,17
IP_d6a0cb769d,IN,1,10
IP_d6a87ee1d1,IN,1,11
IP_d6b7332e06,IN,1,12
IP_d6c2be961f,IN,1,18
IP_d6c5fe182f,IN,1,21
IP_d6cf2f6d98,IN,1,13
IP_d6d11f1925,IN,1,13
IP_d6d29c175e,IN,1,9
IP_d6e40072dd,IN,1,9
IP_d6f5aa7887,IN,1,7
IP_d6f726acc2,IN,1,10
IP_d6fe28f5dd,IN,1,13
IP_d6ff331ff0,IN,1,7
IP_d700b21d16,IN,1,14
IP_d70214c42c,IN,1,11
IP_d7092c0608,IN,1,9
IP_d70e987e7f,IN,1,13
IP_d71c083842,US,1,1
IP_d71e37f404,IN,1,14
IP_d720d656e1,IN,1,18
IP_d725ae6177,SG,1,1
IP_d72ae31bf5,IN,1,11
IP_d72b0eea12,IN,1,18
IP_d72d7b7012,US,1,1
IP_d7351b1450,IN,1,11
IP_d737eaf9a4,IN,1,12
IP_d73e1e4ad4,IN,1,8
IP_d742d577d1,IN,1,12
IP_d74499d037,IN,1,13
IP_d7467a6ca2,IN,1,13
IP_d74bf378e4,IN,1,14
IP_d74c1f4c28,IN,1,16
IP_d753c1ee66,IN,1,13
IP_d75a7ac977,IN,1,16
IP_d76d60cf34,IN,1,6
IP_d771c1b12a,IN,1,9
IP_d771d44f16,IN,1,14
IP_d775843bdf,IN,1,12
IP_d77b37b812,IN,1,15
IP_d7823841d1,IN,1,16
IP_d782b8df40,IN,1,11
IP_d7a3f1bb32,SG,1,1
IP_d7b559af3d,IN,1,9
